id,lineage,type,country
ERR751391,4.1.2.1,test,NA
ERR028624,4.1.2.1,test,NA
ERR2503404,4.1.2.1,test,NA
ERR552192,4.1.2.1,test,NA
ERR025419,4.1.2.1,test,NA
ERR551872,4.1.2.1,test,NA
ERR775304,4.1.2.1,test,NA
ERR3276178,4.1.2.1,test,NA
ERR775386,4.1.2.1,test,NA
ERR3275850,4.1.2.1,test,NA
ERR2486962,4.1.2.1,test,NA
SRR1173765_SRR1173285,4.1.2.1,test,NA
ERR067697,4.1.2.1,test,NA
ERR3275306,4.1.2.1,test,NA
ERR3276120,4.1.2.1,test,NA
ERR894425,4.1.2.1,test,NA
SRR7341640,4.1.2.1,test,NA
ERR2503490,4.1.2.1,test,NA
SRR3675263,4.1.2.1,test,NA
SRR7517700,4.1.2.1,test,NA
ERR3275848,4.1.2.1,test,NA
ERR3276026,4.1.2.1,test,NA
ERR751481,4.1.2.1,test,NA
SRR7341663,4.1.2.1,test,NA
ERR1465823,4.1.2.1,test,NA
SRR3675228,4.1.2.1,test,NA
ERR2503498,4.1.2.1,test,NA
ERR108476,4.1.2.1,test,NA
ERR1465740,4.1.2.1,test,NA
ERR257904,4.1.2.1,test,NA
ERR841443,4.1.2.1,test,NA
ERR1465780,4.1.2.1,test,NA
SRR6389902,4.1.2.1,test,NA
ERR3276082,4.1.2.1,test,NA
ERR3014584,4.1.2.1,test,NA
ERR775333,4.1.2.1,test,NA
SRR7585429,4.1.2.1,test,NA
ERR3276100,4.1.2.1,test,NA
ERR2510857,4.1.2.1,test,NA
ERR751440,4.1.2.1,test,NA
ERR3275503,4.1.2.1,test,NA
ERR1465773,4.1.2.1,test,NA
SRR5520609,4.1.2.1,test,NA
SRR6397406,4.1.2.1,test,NA
ERR775376,4.1.2.1,test,NA
SRR7341704,4.1.2.1,test,NA
ERR1465806,4.1.2.1,test,NA
ERR2099782,4.1.2.1,test,NA
ERR551555,4.1.2.1,test,NA
ERR2446267,4.1.2.1,test,NA
ERR552280,4.1.2.1,test,NA
ERR2486966,4.1.2.1,test,NA
ERR779924,4.1.2.1,test,NA
ERR1633905,4.1.2.1,test,NA
ERR3275769,4.1.2.1,test,NA
ERR2446334,4.1.2.1,test,NA
ERR3275377,4.1.2.1,test,NA
SRR5818588,4.1.2.1,test,NA
ERR3276053,4.1.2.1,test,NA
ERR3275157,4.1.2.1,test,NA
ERR3275490,4.1.2.1,test,NA
ERR3276006,4.1.2.1,test,NA
ERR551754,4.1.2.1,test,NA
SRR6061420,4.1.2.1,test,NA
SRR6397439,4.1.2.1,test,NA
SRR6397820,4.1.2.1,test,NA
ERR2503501,4.1.2.1,test,NA
ERR552224,4.1.2.1,test,NA
ERR736847,4.1.2.1,test,NA
SRR6397467,4.1.2.1,test,NA
ERR2707019,4.1.2.1,test,NA
SRR6397555,4.1.2.1,test,NA
ERR2503413,4.1.2.1,test,NA
SRR833046_SRR833154,4.1.2.1,test,NA
ERR2503395,4.1.2.1,test,NA
SRR6152658,4.1.2.1,test,NA
ERR1465794,4.1.2.1,test,NA
ERR1023348,4.1.2.1,test,NA
ERR3275457,4.1.2.1,test,NA
ERR3275343,4.1.2.1,test,NA
ERR3276151,4.1.2.1,test,NA
ERR2503457,4.1.2.1,test,NA
ERR3275397,4.1.2.1,test,NA
SRR1735692,4.1.2.1,test,NA
ERR1023377,4.1.2.1,test,NA
ERR552027,4.1.2.1,test,NA
SRR1181171_SRR1180181_SRR1183124_SRR1181284,4.1.2.1,test,NA
ERR234170,4.1.2.1,test,NA
ERR2446118,4.1.2.1,test,NA
SRR6397450,4.1.2.1,test,NA
ERR550797,4.1.2.1,test,NA
SRR6397578,4.1.2.1,test,NA
ERR3275789,4.1.2.1,test,NA
ERR2446266,4.1.2.1,test,NA
ERR3148185,4.1.2.1,test,NA
ERR551050,4.1.2.1,test,NA
SRR6397964,4.1.2.1,test,NA
ERR2446163,4.1.2.1,test,NA
ERR2517192,4.1.2.1,test,NA
SRR6397464,4.1.2.1,test,NA
DRR184615,4.1.2.1,test,NA
ERR1465802,4.1.2.1,test,NA
SRR5818589,4.1.2.1,test,NA
SRR1180376_SRR1180358_SRR1181167_SRR1181102,4.1.2.1,test,NA
ERR2446550,4.1.2.1,test,NA
ERR552153,4.1.2.1,test,NA
ERR1465789,4.1.2.1,test,NA
ERR2510826,4.1.2.1,test,NA
ERR751632,4.1.2.1,test,NA
ERR2503533,4.1.2.1,test,NA
SRR6397357,4.1.2.1,test,NA
ERR2503437,4.1.2.1,test,NA
SRR7517829,4.1.2.1,test,NA
SRR998695_SRR998693_SRR998692_SRR1049965_SRR998694,4.1.2.1,test,NA
ERR775356,4.1.2.1,test,NA
ERR3275513,4.1.2.1,test,NA
SRR6398086,4.1.2.1,test,NA
ERR498352,4.1.2.1,test,NA
ERR3276275,4.1.2.1,test,NA
ERR257935,4.1.2.1,test,NA
ERR2503444,4.1.2.1,test,NA
ERR2199873,4.1.2.1,test,NA
ERR552212,4.1.2.1,test,NA
ERR3148150,4.1.2.1,test,NA
ERR2446276,4.1.2.1,test,NA
SRR8651650,4.1.2.1,test,NA
SRR6397500,4.1.2.1,test,NA
ERR1023310,4.1.2.1,test,NA
SRR3724984,4.1.2.1,test,NA
SRR6397986,4.1.2.1,test,NA
ERR2503412,4.1.2.1,test,NA
SRR6397492,4.1.2.1,test,NA
ERR3275921,4.1.2.1,test,NA
SRR6153115,4.1.2.1,test,NA
ERR3276238,4.1.2.1,test,NA
SRR4034388,4.1.2.1,test,NA
ERR2503418,4.1.2.1,test,NA
ERR3275725,4.1.2.1,test,NA
ERR779920,4.1.2.1,test,NA
ERR551426,4.1.2.1,test,NA
SRR6398052,4.1.2.1,test,NA
ERR2446233,4.1.2.1,test,NA
ERR2677459,4.1.2.1,test,NA
ERR257932,4.1.2.1,test,NA
ERR025431,4.1.2.1,test,NA
ERR3275451,4.1.2.1,test,NA
SRR6067278,4.1.2.1,test,NA
SRR1168963_SRR1172313_SRR1163309_SRR1163073,4.1.2.1,test,NA
SRR4034390,4.1.2.1,test,NA
ERR3275652,4.1.2.1,test,NA
SRR6256990,4.1.2.1,test,NA
ERR751366,4.1.2.1,test,NA
SRR6398007,4.1.2.1,test,NA
ERR2099776,4.1.2.1,test,NA
ERR3275608,4.1.2.1,test,NA
ERR2503451,4.1.2.1,test,NA
ERR025414,4.1.2.1,test,NA
ERR1465819,4.1.2.1,test,NA
SRR7341664,4.1.2.1,test,NA
ERR1465811,4.1.2.1,test,NA
SRR7517811,4.1.2.1,test,NA
ERR3276239,4.1.2.1,test,NA
SRR4034386,4.1.2.1,test,NA
ERR1465782,4.1.2.1,test,NA
ERR1465816,4.1.2.1,test,NA
ERR3275494,4.1.2.1,test,NA
SRR7517827,4.1.2.1,test,NA
ERR3275787,4.1.2.1,test,NA
ERR775306,4.1.2.1,test,NA
SRR6397447,4.1.2.1,test,NA
SRR6398108,4.1.2.1,test,NA
ERR2446289,4.1.2.1,test,NA
SRR1166189,4.1.2.1,test,NA
SRR6397740,4.1.2.1,test,NA
ERR2446489,4.1.2.1,test,NA
SRR6153191,4.1.2.1,test,NA
ERR2884681_ERR2099784,4.1.2.1,test,NA
ERR3275181,4.1.2.1,test,NA
ERR2446481,4.1.2.1,test,NA
ERR3275225,4.1.2.1,test,NA
ERR1465767,4.1.2.1,test,NA
ERR3148153,4.1.2.1,test,NA
ERR779856,4.1.2.1,test,NA
ERR025430,4.1.2.1,test,NA
ERR2446341,4.1.2.1,test,NA
ERR552961,4.1.2.1,test,NA
ERR2199974,4.1.2.1,test,NA
ERR1465817,4.1.2.1,test,NA
ERR2446478,4.1.2.1,test,NA
SRR3675497,4.1.2.1,test,NA
SRR6063515,4.1.2.1,test,NA
ERR1465753,4.1.2.1,test,NA
ERR2516145,4.1.2.1,test,NA
ERR3275966,4.1.2.1,test,NA
SRR1062921_SRR1140641_SRR1049686_SRR1049685,4.1.2.1,test,NA
SRR6397507,4.1.2.1,test,NA
ERR2677395,4.1.2.1,test,NA
ERR3148223,4.1.2.1,test,NA
ERR2503383,4.1.2.1,test,NA
ERR2446446,4.1.2.1,test,NA
ERR1200656,4.1.2.1,test,NA
ERR751475,4.1.2.1,test,NA
ERR2199791,4.1.2.1,test,NA
ERR751576,4.1.2.1,test,NA
SRR6046095,4.1.2.1,test,NA
ERR028614,4.1.2.1,test,NA
SRR6152917,4.1.2.1,test,NA
ERR2679272,4.1.2.1,test,NA
ERR3275695,4.1.2.1,test,NA
ERR3275748,4.1.2.1,test,NA
ERR3275569,4.1.2.1,test,NA
ERR3275759,4.1.2.1,test,NA
SRR1169102_SRR1163447_SRR1172239_SRR1162997,4.1.2.1,test,NA
ERR3014587,4.1.2.1,test,NA
ERR3275790,4.1.2.1,test,NA
ERR775325,4.1.2.1,test,NA
ERR3276200,4.1.2.1,test,NA
ERR3275637,4.1.2.1,test,NA
ERR3275466,4.1.2.1,test,NA
SRR6397327,4.1.2.1,test,NA
ERR1465743,4.1.2.1,test,NA
ERR3014586,4.1.2.1,test,NA
ERR751422,4.1.2.1,test,NA
ERR2503473,4.1.2.1,test,NA
ERR779866,4.1.2.1,test,NA
SRR6397448,4.1.2.1,test,NA
ERR3275675,4.1.2.1,test,NA
ERR498295,4.1.2.1,test,NA
SRR6397577,4.1.2.1,test,NA
ERR3258002,4.1.2.1,test,NA
ERR2041767,4.1.2.1,test,NA
SRR6257081,4.1.2.1,test,NA
ERR3013480,4.1.2.1,test,NA
ERR1465825,4.1.2.1,test,NA
ERR3014609,4.1.2.1,test,NA
SRR6398051,4.1.2.1,test,NA
SRR1735685,4.1.2.1,test,NA
SRR6397389,4.1.2.1,test,NA
ERR552729,4.1.2.1,test,NA
ERR3148164,4.1.2.1,test,NA
ERR3276254,4.1.2.1,test,NA
ERR2679254,4.1.2.1,test,NA
ERR894419,4.1.2.1,test,NA
ERR1465751,4.1.2.1,test,NA
ERR3276074,4.1.2.1,test,NA
ERR3275233,4.1.2.1,test,NA
ERR1465770,4.1.2.1,test,NA
ERR3014594,4.1.2.1,test,NA
ERR2446282,4.1.2.1,test,NA
ERR751438,4.1.2.1,test,NA
ERR550640,4.1.2.1,test,NA
ERR025418,4.1.2.1,test,NA
ERR3148226,4.1.2.1,test,NA
SRR6061419,4.1.2.1,test,NA
ERR3256154,4.1.2.1,test,NA
ERR2446407,4.1.2.1,test,NA
DRR185122,4.1.2.1,test,NA
SRR6397737,4.1.2.1,test,NA
ERR2503537,4.1.2.1,test,NA
ERR551733,4.1.2.1,test,NA
SRR6397481,4.1.2.1,test,NA
SRR7517809,4.1.2.1,test,NA
ERR751577,4.1.2.1,test,NA
SRR6397769,4.1.2.1,test,NA
SRR3732726,4.1.2.1,test,NA
ERR137202,4.1.2.1,test,NA
SRR7585425,4.1.2.1,test,NA
SRR7341680,4.1.2.1,test,NA
ERR3275751,4.1.2.1,test,NA
SRR6397354,4.1.2.1,test,NA
ERR775355,4.1.2.1,test,NA
ERR2446295,4.1.2.1,test,NA
ERR3014613,4.1.2.1,test,NA
SRR6398143,4.1.2.1,test,NA
ERR751618,4.1.2.1,test,NA
ERR3014614,4.1.2.1,test,NA
ERR498299,4.1.2.1,test,NA
ERR1750931,4.1.2.1,test,NA
ERR552577,4.1.2.1,test,NA
ERR779862,4.1.2.1,test,NA
SRR7517780,4.1.2.1,test,NA
ERR2446098,4.1.2.1,test,NA
ERR3275434,4.1.2.1,test,NA
ERR1465785,4.1.2.1,test,NA
SRR6074074,4.1.2.1,test,NA
ERR498374,4.1.2.1,test,NA
SRR3675276,4.1.2.1,test,NA
ERR1465768,4.1.2.1,test,NA
ERR3275505,4.1.2.1,test,NA
ERR552736,4.1.2.1,test,NA
ERR2503499,4.1.2.1,test,NA
ERR1200657,4.1.2.1,test,NA
ERR3276128,4.1.2.1,test,NA
ERR1465791,4.1.2.1,test,NA
ERR3275736,4.1.2.1,test,NA
ERR751611,4.1.2.1,test,NA
SRR1165469_SRR1166713_SRR1165596_SRR1162699,4.1.2.1,test,NA
ERR2486965,4.1.2.1,test,NA
SRR7341646,4.1.2.1,test,NA
ERR3276245,4.1.2.1,test,NA
ERR498392,4.1.2.1,test,NA
ERR3275413,4.1.2.1,test,NA
ERR3275564,4.1.2.1,test,NA
ERR1465730_ERR1465835,4.1.2.1,test,NA
SRR7496554,4.1.2.1,test,NA
ERR551708_ERR551707,4.1.2.1,test,NA
ERR3275816,4.1.2.1,test,NA
SRR6397472,4.1.2.1,test,NA
ERR2446225,4.1.2.1,test,NA
ERR1200616,4.1.2.1,test,NA
ERR779846,4.1.2.1,test,NA
SRR6152855,4.1.2.1,test,NA
ERR3257980,4.1.2.1,test,NA
ERR2503358,4.1.2.1,test,NA
ERR3256252,4.1.2.1,test,NA
SRR1049593_SRR1140578_SRR1049594_SRR1062885,4.1.2.1,test,NA
ERR2099789,4.1.2.1,test,NA
ERR3014583,4.1.2.1,test,NA
ERR3148169,4.1.2.1,test,NA
ERR3276146,4.1.2.1,test,NA
SRR3675451,4.1.2.1,test,NA
ERR1465741,4.1.2.1,test,NA
ERR3275361,4.1.2.1,test,NA
ERR551493,4.1.2.1,test,NA
ERR2677396,4.1.2.1,test,NA
ERR3258001,4.1.2.1,test,NA
ERR551808,4.1.2.1,test,NA
SRR833032_SRR833131,4.1.2.1,test,NA
ERR2446106,4.1.2.1,test,NA
SRR7341659,4.1.2.1,test,NA
ERR2503544,4.1.2.1,test,NA
SRR3675264,4.1.2.1,test,NA
ERR2446526,4.1.2.1,test,NA
ERR3014600,4.1.2.1,test,NA
ERR3014619,4.1.2.1,test,NA
ERR2864223,4.1.2.1,test,NA
ERR3148174,4.1.2.1,test,NA
ERR1465745,4.1.2.1,test,NA
ERR3275706,4.1.2.1,test,NA
ERR845933,4.1.2.1,test,NA
ERR2099791,4.1.2.1,test,NA
ERR551234_ERR551233,4.1.2.1,test,NA
ERR234175,4.1.2.1,test,NA
SRR6397454,4.1.2.1,test,NA
ERR751421,4.1.2.1,test,NA
ERR3276180,4.1.2.1,test,NA
ERR2503508,4.1.2.1,test,NA
SRR1166324,4.1.2.1,test,NA
ERR2503522,4.1.2.1,test,NA
ERR3014612,4.1.2.1,test,NA
ERR1465764,4.1.2.1,test,NA
ERR552881,4.1.2.1,test,NA
ERR2200145,4.1.2.1,test,NA
ERR3275846,4.1.2.1,test,NA
ERR1465787,4.1.2.1,test,NA
ERR775366,4.1.2.1,test,NA
ERR2503432,4.1.2.1,test,NA
ERR2446210,4.1.2.1,test,NA
ERR3275369,4.1.2.1,test,NA
SRR6153239,4.1.2.1,test,NA
ERR3275170,4.1.2.1,test,NA
SRR6397997,4.1.2.1,test,NA
ERR3275259,4.1.2.1,test,NA
ERR552229,4.1.2.1,test,NA
SRR6397743,4.1.2.1,test,NA
SRR7341669,4.1.2.1,test,NA
ERR779876,4.1.2.1,test,NA
ERR1465769,4.1.2.1,test,NA
SRR8380891,4.1.2.1,test,NA
ERR2503487,4.1.2.1,test,NA
SRR5065542,4.1.2.1,test,NA
ERR2099783,4.1.2.1,test,NA
ERR3276227,4.1.2.1,test,NA
SRR6397512,4.1.2.1,test,NA
SRR1159245_SRR1181081_SRR1162494_SRR1181119,4.1.2.1,test,NA
SRR1163324_SRR1168969_SRR1172105_SRR1163072,4.1.2.1,test,NA
SRR1163016_SRR1168970_SRR1172406_SRR1163366,4.1.2.1,test,NA
ERR1465758,4.1.2.1,test,NA
ERR550805,4.1.2.1,test,NA
ERR2510721,4.1.2.1,test,NA
ERR3275421,4.1.2.1,test,NA
ERR2446060,4.1.2.1,test,NA
ERR2446350,4.1.2.1,test,NA
ERR3014623,4.1.2.1,test,NA
ERR553369,4.1.2.1,test,NA
ERR2503496,4.1.2.1,test,NA
SRR6153059,4.1.2.1,test,NA
SRR6397422,4.1.2.1,test,NA
ERR3275992,4.1.2.1,test,NA
ERR3275227,4.1.2.1,test,NA
SRR6397433,4.1.2.1,test,NA
ERR2446112,4.1.2.1,test,NA
ERR1465750,4.1.2.1,test,NA
ERR025440,4.1.2.1,test,NA
ERR2517244,4.1.2.1,test,NA
ERR1465827,4.1.2.1,test,NA
SRR2101058,4.1.2.1,test,NA
ERR2503440,4.1.2.1,test,NA
ERR2503564,4.1.2.1,test,NA
ERR751412,4.1.2.1,test,NA
ERR3148158,4.1.2.1,test,NA
ERR3275285,4.1.2.1,test,NA
ERR552202,4.1.2.1,test,NA
SRR3675483,4.1.2.1,test,NA
ERR3276273,4.1.2.1,test,NA
ERR3275650,4.1.2.1,test,NA
SRR5818659,4.1.2.1,test,NA
ERR025426,4.1.2.1,test,NA
ERR025423,4.1.2.1,test,NA
ERR025417,4.1.2.1,test,NA
ERR2503361,4.1.2.1,test,NA
ERR3276050,4.1.2.1,test,NA
ERR3275800,4.1.2.1,test,NA
SRR6398077,4.1.2.1,test,NA
ERR257933,4.1.2.1,test,NA
ERR3148209,4.1.2.1,test,NA
SRR6067247,4.1.2.1,test,NA
SRR1180419_SRR1180276_SRR1181279_SRR1181092,4.1.2.1,test,NA
SRR6061416,4.1.2.1,test,NA
SRR6397937,4.1.2.1,test,NA
ERR3275499,4.1.2.1,test,NA
SRR6153068,4.1.2.1,test,NA
ERR1465766,4.1.2.1,test,NA
ERR2446219,4.1.2.1,test,NA
ERR1465826,4.1.2.1,test,NA
ERR1465783,4.1.2.1,test,NA
SRR6398122,4.1.2.1,test,NA
ERR1465804,4.1.2.1,test,NA
ERR2446429,4.1.2.1,test,NA
ERR550700,4.1.2.1,test,NA
ERR498366,4.1.2.1,test,NA
ERR3256131,4.1.2.1,test,NA
ERR3275262,4.1.2.1,test,NA
ERR2677411,4.1.2.1,test,NA
ERR3013479,4.1.2.1,test,NA
ERR2099785,4.1.2.1,test,NA
ERR3275335,4.1.2.1,test,NA
ERR1465774,4.1.2.1,test,NA
ERR2515438,4.1.2.1,test,NA
ERR1465812,4.1.2.1,test,NA
ERR1465800,4.1.2.1,test,NA
ERR550671,4.1.2.1,test,NA
ERR3275568,4.1.2.1,test,NA
ERR025441,4.1.2.1,test,NA
SRR6397720,4.1.2.1,test,NA
ERR3276066,4.1.2.1,test,NA
SRR5818626,4.1.2.1,test,NA
SRR6397975,4.1.2.1,test,NA
ERR2446273,4.1.2.1,test,NA
SRR6397772,4.1.2.1,test,NA
ERR3275299,4.1.2.1,test,NA
ERR3014605,4.1.2.1,test,NA
ERR2510432,4.1.2.1,test,NA
ERR552969,4.1.2.1,test,NA
ERR2041765,4.1.2.1,test,NA
SRR6398060,4.1.2.1,test,NA
ERR3014595,4.1.2.1,test,NA
SRR6397600,4.1.2.1,test,NA
ERR2513365,4.1.2.1,test,NA
ERR3014606,4.1.2.1,test,NA
ERR3014608,4.1.2.1,test,NA
SRR1735672,4.1.2.1,test,NA
ERR1465761,4.1.2.1,test,NA
SRR5818670,4.1.2.1,test,NA
ERR3275232,4.1.2.1,test,NA
SRR7898215,4.1.2.1,test,NA
ERR1023363,4.1.2.1,test,NA
ERR2503435,4.1.2.1,test,NA
ERR2707159,4.1.2.1,test,NA
ERR2503419,4.1.2.1,test,NA
ERR3275269,4.1.2.1,test,NA
SRR6398027,4.1.2.1,test,NA
ERR2099781,4.1.2.1,test,NA
ERR3275522,4.1.2.1,test,NA
ERR552110,4.1.2.1,test,NA
DRR185009,4.1.2.1,test,NA
ERR1465755,4.1.2.1,test,NA
SRR8380919,4.1.2.1,test,NA
ERR552680,4.1.2.1,test,NA
ERR1465801,4.1.2.1,test,NA
SRR7341648,4.1.2.1,test,NA
ERR498384,4.1.2.1,test,NA
ERR2446370,4.1.2.1,test,NA
ERR1465814,4.1.2.1,test,NA
ERR775352,4.1.2.1,test,NA
ERR2199863,4.1.2.1,test,NA
ERR2517246,4.1.2.1,test,NA
ERR1465738,4.1.2.1,test,NA
ERR3014622,4.1.2.1,test,NA
ERR3275235,4.1.2.1,test,NA
ERR3276019,4.1.2.1,test,NA
ERR2446357,4.1.2.1,test,NA
ERR1213895,4.1.2.1,test,NA
ERR025421,4.1.2.1,test,NA
ERR751428,4.1.2.1,test,NA
ERR751490,4.1.2.1,test,NA
ERR025420,4.1.2.1,test,NA
ERR1465748,4.1.2.1,test,NA
SRR7341702,4.1.2.1,test,NA
ERR3275689,4.1.2.1,test,NA
SRR1166316,4.1.2.1,test,NA
SRR7341683,4.1.2.1,test,NA
ERR3275954,4.1.2.1,test,NA
ERR025422,4.1.2.1,test,NA
ERR1465775,4.1.2.1,test,NA
SRR6398127,4.1.2.1,test,NA
SRR6152809,4.1.2.1,test,NA
ERR551787,4.1.2.1,test,NA
ERR2199886,4.1.2.1,test,NA
ERR775341,4.1.2.1,test,NA
ERR3275394,4.1.2.1,test,NA
ERR775298,4.1.2.1,test,NA
SRR6397494,4.1.2.1,test,NA
SRR7341692,4.1.2.1,test,NA
ERR751386,4.1.2.1,test,NA
ERR2510858,4.1.2.1,test,NA
ERR2503438,4.1.2.1,test,NA
ERR1465813,4.1.2.1,test,NA
ERR2446486,4.1.2.1,test,NA
ERR2503376,4.1.2.1,test,NA
ERR3275729,4.1.2.1,test,NA
ERR3275676,4.1.2.1,test,NA
SRR1162476_SRR1162745_SRR1103453,4.1.2.1,test,NA
ERR751537,4.1.2.1,test,NA
ERR3276161,4.1.2.1,test,NA
ERR2446444,4.1.2.1,test,NA
ERR3276233,4.1.2.1,test,NA
ERR028612,4.1.2.1,test,NA
ERR551178,4.1.2.1,test,NA
ERR1465747,4.1.2.1,test,NA
ERR3275836,4.1.2.1,test,NA
ERR3275972,4.1.2.1,test,NA
SRR6397663,4.1.2.1,test,NA
ERR3275360,4.1.2.1,test,NA
ERR3275291,4.1.2.1,test,NA
ERR3275858,4.1.2.1,test,NA
SRR7341706,4.1.2.1,test,NA
ERR1465737,4.1.2.1,test,NA
ERR3275840,4.1.2.1,test,NA
SRR6397990,4.1.2.1,test,NA
ERR2446344,4.1.2.1,test,NA
ERR025424,4.1.2.1,test,NA
SRR6397800,4.1.2.1,test,NA
SRR5818701,4.1.2.1,test,NA
ERR3276222,4.1.2.1,test,NA
ERR257931,4.1.2.1,test,NA
SRR6152854,4.1.2.1,test,NA
ERR1465810,4.1.2.1,test,NA
SRR5818627,4.1.2.1,test,NA
SRR6397361,4.1.2.1,test,NA
ERR028622,4.1.2.1,test,NA
SRR1049572_SRR1140573_SRR1049571_SRR1062875,4.1.2.1,test,NA
ERR1633940,4.1.2.1,test,NA
SRR023452,4.1.2.1,test,NA
ERR3148191,4.1.2.1,test,NA
SRR6397968,4.1.2.1,test,NA
ERR3275811,4.1.2.1,test,NA
ERR3275580,4.1.2.1,test,NA
ERR3275975,4.1.2.1,test,NA
ERR3014588,4.1.2.1,test,NA
ERR1465731,4.1.2.1,test,NA
ERR751583,4.1.2.1,test,NA
SRR6153223,4.1.2.1,test,NA
ERR2446121,4.1.2.1,test,NA
ERR498289,4.1.2.1,test,NA
SRR6397715,4.1.2.1,test,NA
ERR775334,4.1.2.1,test,NA
ERR3275818,4.1.2.1,test,NA
ERR3275758,4.1.2.1,test,NA
ERR3275550,4.1.2.1,test,NA
SRR6061423,4.1.2.1,test,NA
SRR6397576,4.1.2.1,test,NA
ERR1465757,4.1.2.1,test,NA
ERR3275931,4.1.2.1,test,NA
ERR3275356,4.1.2.1,test,NA
ERR550704,4.1.2.1,test,NA
ERR3276005,4.1.2.1,test,NA
ERR3275297,4.1.2.1,test,NA
ERR1465790,4.1.2.1,test,NA
SRR6397466,4.1.2.1,test,NA
SRR1166163,4.1.2.1,test,NA
SRR847798_SRR924237,4.1.2.1,test,NA
SRR6397739,4.1.2.1,test,NA
ERR779863,4.1.2.1,test,NA
ERR3275463,4.1.2.1,test,NA
ERR3275295,4.1.2.1,test,NA
ERR2446560,4.1.2.1,test,NA
ERR2503458,4.1.2.1,test,NA
ERR2503466,4.1.2.1,test,NA
ERR751467,4.1.2.1,test,NA
ERR1465822,4.1.2.1,test,NA
ERR751370,4.1.2.1,test,NA
SRR1735634,4.1.2.1,test,NA
ERR2446095,4.1.2.1,test,NA
ERR551562,4.1.2.1,test,NA
ERR751364,4.1.2.1,test,NA
ERR552552,4.1.2.1,test,NA
SRR7517711,4.1.2.1,test,NA
ERR3275821,4.1.2.1,test,NA
SRR6397596,4.1.2.1,test,NA
SRR1166086,4.1.2.1,test,NA
SRR4034389,4.1.2.1,test,NA
SRR3732695,4.1.2.1,test,NA
ERR551655,4.1.2.1,test,NA
ERR1465772,4.1.2.1,test,NA
ERR751555,4.1.2.1,test,NA
SRR6397468,4.1.2.1,test,NA
DRR185096,4.1.2.1,test,NA
SRR6398045,4.1.2.1,test,NA
SRR1166283,4.1.2.1,test,NA
SRR7517801,4.1.2.1,test,NA
ERR2503546,4.1.2.1,test,NA
ERR3276172,4.1.2.1,test,NA
ERR3275281,4.1.2.1,test,NA
SRR5818663,4.1.2.1,test,NA
ERR2503359,4.1.2.1,test,NA
SRR998819_SRR1049973_SRR998817_SRR998818_SRR998820,4.1.2.1,test,NA
SRR7341705,4.1.2.1,test,NA
ERR550871,4.1.2.1,test,NA
ERR552092,4.1.2.1,test,NA
SRR023589,4.1.2.1,test,NA
ERR1023311,4.1.2.1,test,NA
ERR3275215,4.1.2.1,test,NA
ERR2503507,4.1.2.1,test,NA
ERR3276047,4.1.2.1,test,NA
ERR841426,4.1.2.1,test,NA
ERR2864275,4.1.2.1,test,NA
SRR7341674,4.1.2.1,test,NA
SRR3675237,4.1.2.1,test,NA
ERR751518,4.1.2.1,test,NA
ERR3276069,4.1.2.1,test,NA
ERR3276170,4.1.2.1,test,NA
ERR751443,4.1.2.1,test,NA
ERR3275781,4.1.2.1,test,NA
ERR3275292,4.1.2.1,test,NA
ERR2446083,4.1.2.1,test,NA
ERR2446327,4.1.2.1,test,NA
ERR2446439,4.1.2.1,test,NA
SRR6398024,4.1.2.1,test,NA
ERR553084,4.1.2.1,test,NA
SRR6074043,4.1.2.1,test,NA
SRR6397920,4.1.2.1,test,NA
ERR2099777,4.1.2.1,test,NA
SRR6398040,4.1.2.1,test,NA
SRR6257102,4.1.2.1,test,NA
ERR751479,4.1.2.1,test,NA
ERR3275927,4.1.2.1,test,NA
SRR6397339,4.1.2.1,test,NA
ERR552370,4.1.2.1,test,NA
ERR3014617,4.1.2.1,test,NA
SRR3675563,4.1.2.1,test,NA
ERR3275794,4.1.2.1,test,NA
ERR3014624,4.1.2.1,test,NA
SRR6397966,4.1.2.1,test,NA
ERR2446107,4.1.2.1,test,NA
ERR3276278,4.1.2.1,test,NA
ERR2503503,4.1.2.1,test,NA
ERR2446208,4.1.2.1,test,NA
ERR2503512,4.1.2.1,test,NA
SRR6397696,4.1.2.1,test,NA
ERR2517516,4.1.2.1,test,NA
ERR2516132,4.1.2.1,test,NA
ERR072098,4.1.2.1,test,NA
SRR6397519,4.1.2.1,test,NA
ERR1750932,4.1.2.1,test,NA
ERR779916,4.1.2.1,test,NA
ERR751517,4.1.2.1,test,NA
SRR7341661,4.1.2.1,test,NA
ERR3276093,4.1.2.1,test,NA
ERR1465793,4.1.2.1,test,NA
SRR6152829,4.1.2.1,test,NA
SRR3724982,4.1.2.1,test,NA
ERR3275404,4.1.2.1,test,NA
ERR3275566,4.1.2.1,test,NA
ERR2513364,4.1.2.1,test,NA
ERR3275624,4.1.2.1,test,NA
SRR8380921,4.1.2.1,test,NA
SRR6397724,4.1.2.1,test,NA
ERR3275256,4.1.2.1,test,NA
ERR1023305,4.1.2.1,test,NA
SRR1735640,4.1.2.1,test,NA
ERR498286,4.1.2.1,test,NA
ERR3014599,4.1.2.1,test,NA
SRR8380926,4.1.2.1,test,NA
ERR3275590,4.1.2.1,test,NA
ERR3275734,4.1.2.1,test,NA
ERR3148157,4.1.2.1,test,NA
ERR3275206,4.1.2.1,test,NA
